rpm,speed,throttle_pos,engine_load,map_kpa,iat,coolant_temp,o2_voltage,fuel_trim,ltft,voltage,gear,clutch,side_stand,front_wheel_speed,rear_wheel_speed,target_label,rul_hours,failure_probability
3612.1,77.9,26.3,63.1,64.7,42.6,116.4,0.853,3.82,4.52,13.86,4,0,0,77.9,78.1,1,24.2,0.9324
2794.7,45.8,16.6,52.3,51.5,37.7,84.7,0.71,-0.41,1.55,13.98,3,0,0,45.8,45.7,0,1046.6,0.0518
4965.3,76.0,45.3,83.4,98.0,38.5,102.1,0.077,23.89,10.41,13.86,3,0,0,76.0,75.5,2,115.4,0.7848
2512.2,28.3,18.8,49.6,50.7,38.5,94.4,0.349,0.82,2.19,14.01,2,0,0,28.3,28.2,0,1196.1,0.0359
2521.5,40.6,12.2,40.2,40.7,32.2,90.7,0.222,0.03,1.64,14.11,3,0,0,40.6,41.1,0,739.0,0.0284
3952.3,67.6,67.5,75.9,76.8,32.3,90.3,0.237,3.03,-0.31,14.2,3,0,0,67.6,66.7,0,777.1,0.0441
1052.0,0.0,1.9,30.6,30.5,27.4,84.0,0.25,0.77,2.18,14.03,0,0,0,0.0,0.0,0,1221.2,0.0722
1235.0,0.0,1.9,32.7,54.3,33.2,96.4,0.135,23.84,12.99,14.03,0,0,0,0.0,0.0,2,25.2,0.8978
1041.2,0.0,2.2,32.4,35.5,38.9,113.3,0.781,3.52,4.23,13.96,0,0,0,0.0,0.0,1,12.6,0.8386
3390.5,79.3,26.0,58.6,84.5,28.3,97.4,0.179,14.12,15.92,13.97,5,0,0,79.3,79.5,2,87.7,0.721
3219.6,68.2,23.3,63.9,65.2,36.2,89.2,0.235,0.59,-0.57,14.2,4,0,0,68.2,67.6,0,1097.8,0.0117
1048.9,0.0,2.1,30.6,30.2,37.8,82.2,0.789,0.9,1.19,14.12,0,0,0,0.0,0.0,0,1134.9,0.0129
2370.4,27.4,16.5,50.6,50.2,34.3,87.6,0.28,0.71,0.95,14.14,2,0,0,27.4,27.1,0,1262.8,0.0251
4247.6,69.2,81.4,93.7,94.0,39.4,93.2,0.75,2.65,0.95,14.35,3,0,0,69.2,69.7,0,893.4,0.0229
2947.9,77.3,17.8,61.0,59.8,35.9,113.9,0.719,9.88,3.43,13.52,5,0,0,77.3,75.8,1,12.0,0.8017
989.7,0.0,2.4,33.2,53.4,38.4,99.9,0.08,21.27,14.46,13.82,0,0,0,0.0,0.0,2,35.6,0.7025
2868.7,47.4,18.2,44.2,42.9,28.3,87.7,0.345,-1.69,1.99,14.12,3,0,0,47.4,47.2,0,703.8,0.0223
1796.9,21.9,20.6,52.7,55.3,31.5,87.8,0.318,2.81,0.07,14.09,2,0,0,21.9,21.9,0,811.5,0.0774
990.9,0.0,2.0,28.5,30.8,37.6,84.9,0.297,2.11,-0.27,14.14,0,0,0,0.0,0.0,0,1305.4,0.069
2832.4,77.3,29.1,57.9,53.8,30.8,85.4,0.851,0.74,1.16,14.11,5,0,0,77.3,76.2,0,1393.8,0.0532
3755.6,95.7,31.9,67.5,67.3,33.4,86.2,0.236,1.69,2.82,14.28,5,0,0,95.7,96.4,0,1434.4,0.0235
2102.6,26.6,7.8,57.5,58.0,29.4,91.5,0.76,1.69,2.49,14.14,2,0,0,26.6,27.0,0,1198.9,0.0262
4632.8,52.7,79.4,81.2,83.8,37.3,86.7,0.744,1.8,0.97,14.49,2,0,0,52.7,51.8,0,1238.9,0.0296
2197.8,35.5,19.6,39.5,39.6,36.2,85.9,0.212,2.47,0.77,14.26,3,0,0,35.5,35.0,0,918.0,0.0177
3204.3,62.7,21.5,58.1,58.3,35.5,88.0,0.283,4.92,2.34,13.99,4,0,0,62.7,63.3,0,1338.5,0.0336
3475.8,90.5,16.4,60.4,59.9,36.0,93.0,0.308,4.73,1.49,14.26,5,0,0,90.5,91.3,0,728.1,0.0292
2322.3,26.0,15.0,46.2,45.2,42.6,113.5,0.671,12.32,5.65,13.79,2,0,0,26.0,25.8,1,12.7,0.9496
1074.7,0.0,1.9,31.4,32.4,31.2,89.1,0.836,3.62,2.28,14.12,0,0,0,0.0,0.0,0,1478.0,0.0479
2550.6,40.5,9.0,50.8,51.6,35.1,84.8,0.62,2.4,1.38,10.64,3,0,0,40.5,41.2,3,5.4,0.8142
3905.5,69.0,63.0,84.2,83.6,31.8,88.3,0.263,2.73,2.2,14.22,3,0,0,69.0,69.9,0,1117.1,0.0241
1059.7,0.0,2.0,35.5,34.6,28.8,88.1,0.829,4.15,2.17,14.12,0,0,0,0.0,0.0,0,817.2,0.0544
3881.4,104.2,30.2,60.8,61.5,38.8,92.3,0.272,1.88,2.76,14.35,5,0,0,104.2,105.9,0,782.5,0.0329
1041.5,0.0,2.4,36.7,38.5,33.3,89.0,0.786,3.5,1.48,13.99,0,0,0,0.0,0.0,0,839.4,0.0141
3249.5,88.7,18.8,58.7,77.5,32.6,100.0,0.105,17.65,15.39,13.62,5,0,0,88.7,90.0,2,67.5,0.8409
1053.0,0.0,2.2,33.3,33.1,34.0,83.8,0.277,3.84,-0.31,14.03,0,0,0,0.0,0.0,0,1025.5,0.0495
1005.4,0.0,2.4,41.3,37.6,38.2,89.1,0.581,1.12,1.46,11.55,0,0,1,0.0,0.0,3,39.4,0.9636
2315.5,28.8,13.2,51.7,73.2,38.2,91.1,0.068,19.41,18.01,13.92,2,0,0,28.8,29.3,2,90.5,0.7401
2427.3,18.9,19.0,41.0,42.5,39.1,88.3,0.696,4.87,2.22,14.06,1,0,0,18.9,18.5,0,1097.4,0.028
1025.1,0.0,2.3,41.0,38.6,33.7,88.5,0.324,0.93,2.24,13.98,0,0,0,0.0,0.0,0,1380.0,0.0385
1058.9,0.0,2.2,32.1,33.2,43.1,110.0,0.697,9.67,4.43,13.65,0,0,0,0.0,0.0,1,9.2,0.8764
1087.1,0.0,1.8,34.3,32.5,28.7,87.7,0.238,3.13,2.54,14.03,0,0,0,0.0,0.0,0,861.7,0.0145
4184.4,89.2,61.0,86.8,88.8,40.6,115.6,0.68,9.78,4.16,13.76,4,0,0,89.2,89.2,1,30.8,0.7574
5687.7,68.3,66.1,86.1,83.3,30.5,85.5,0.711,2.05,0.54,13.98,2,0,0,68.3,68.1,0,743.6,0.0692
2409.4,38.9,17.9,45.0,44.2,39.6,86.4,0.784,1.42,1.9,14.11,3,0,0,38.9,39.1,0,1404.2,0.0564
1086.7,0.0,1.8,32.1,33.5,30.4,86.6,0.707,0.7,1.25,13.99,0,0,0,0.0,0.0,0,1398.0,0.0316
2118.2,16.1,10.6,47.2,49.7,37.1,85.5,0.243,4.79,2.21,14.14,1,0,0,16.1,16.1,0,831.8,0.0209
933.4,0.0,2.3,38.0,57.2,32.6,98.3,0.058,17.55,18.52,13.93,0,0,0,0.0,0.0,2,29.4,0.7943
2228.7,26.7,20.0,45.8,44.5,35.1,83.8,0.301,1.28,-0.15,14.27,2,0,0,26.7,27.0,0,700.4,0.0619
900.2,0.0,1.9,31.4,55.2,33.7,92.3,0.142,21.37,11.74,14.3,0,0,0,0.0,0.0,2,34.4,0.8158
4320.6,91.9,42.8,91.5,90.5,26.7,89.0,0.863,2.83,0.92,14.29,4,0,0,91.9,92.8,0,1170.0,0.0776
3117.0,86.0,31.2,65.0,64.1,37.0,94.7,0.807,2.2,1.23,14.41,5,0,0,86.0,84.8,0,1166.7,0.0229
3013.7,80.2,26.8,56.7,58.6,35.4,90.9,0.32,3.88,1.47,14.15,5,0,0,80.2,80.9,0,939.6,0.0373
2075.4,35.8,7.7,49.3,48.5,29.6,91.7,0.786,1.48,1.05,14.02,3,0,0,35.8,35.6,0,1473.4,0.0713
1077.4,0.0,2.5,32.8,34.4,34.1,84.2,0.285,-0.12,2.77,14.01,0,0,0,0.0,0.0,0,1265.0,0.0266
2905.7,47.8,13.0,46.7,44.8,27.7,83.8,0.757,3.5,2.31,14.11,3,0,0,47.8,48.6,0,1160.7,0.0711
2064.0,27.3,13.0,60.2,89.8,35.4,88.2,0.188,19.67,16.23,13.99,2,0,0,27.3,27.7,2,46.2,0.6696
1006.7,0.0,2.0,33.6,33.4,37.3,87.7,0.337,-0.29,2.76,14.11,0,0,0,0.0,0.0,0,1132.0,0.0755
4014.9,110.9,22.9,64.4,66.7,33.3,81.8,0.762,4.75,1.86,14.28,5,0,0,110.9,108.7,0,921.2,0.0199
2020.2,30.5,18.4,57.4,87.1,38.4,94.4,0.148,23.97,13.86,13.78,2,0,0,30.5,30.0,2,110.2,0.7826
1016.4,0.0,2.1,33.3,29.9,36.0,121.7,0.687,9.49,2.35,13.97,0,0,0,0.0,0.0,1,59.2,0.9286
3436.5,89.8,18.6,49.8,52.2,35.7,84.5,0.316,2.25,2.23,14.13,5,0,0,89.8,90.2,0,898.6,0.0689
3398.9,73.6,33.9,57.5,55.8,38.8,90.9,0.219,2.71,1.07,14.34,4,0,0,73.6,75.0,0,1162.3,0.0518
1168.0,0.0,2.4,34.0,52.4,35.1,92.7,0.17,17.92,17.33,13.69,0,0,0,0.0,0.0,2,39.8,0.7534
3191.0,68.7,18.5,64.7,68.1,36.0,90.6,0.735,1.04,1.29,14.33,4,0,0,68.7,69.7,0,1225.5,0.0433
2400.8,38.6,14.1,37.7,37.5,38.8,87.9,0.825,2.31,1.4,14.18,3,0,0,38.6,39.2,0,878.5,0.0317
1027.2,0.0,2.2,29.0,32.2,30.3,87.9,0.694,2.2,2.42,14.23,0,0,1,0.0,0.0,0,968.9,0.0746
2356.5,20.4,7.8,50.8,83.0,29.2,84.2,0.144,15.57,15.93,13.88,1,0,0,20.4,20.3,2,112.0,0.8452
3187.5,88.2,29.0,63.9,64.7,38.1,85.2,0.813,1.34,1.3,14.02,5,0,0,88.2,86.7,0,921.1,0.0391
3067.2,80.0,24.8,53.8,58.2,32.9,83.9,0.562,-0.9,-1.03,10.47,5,0,0,80.0,80.2,3,44.9,0.8072
3253.5,85.3,28.7,57.4,55.6,26.4,86.0,0.804,4.47,1.03,13.94,5,0,0,85.3,84.8,0,1487.8,0.0332
2623.1,20.6,14.4,53.6,75.2,27.2,97.6,0.159,12.86,16.69,14.21,1,0,0,20.6,20.4,2,112.6,0.8712
1722.2,24.2,17.1,54.5,52.9,35.6,88.9,0.314,1.56,1.3,14.13,2,0,0,24.2,24.0,0,700.8,0.0583
1064.9,0.0,1.8,37.7,35.1,30.4,85.7,0.819,0.69,2.29,14.13,0,0,0,0.0,0.0,0,839.0,0.0694
1483.3,0.0,2.3,31.4,60.6,34.6,95.4,0.118,20.05,13.82,13.91,0,0,1,0.0,0.0,2,58.0,0.8845
3106.5,67.4,19.1,55.4,58.1,29.1,93.1,0.23,-0.86,2.57,14.21,4,0,0,67.4,67.8,0,978.5,0.0225
4072.6,108.0,15.1,63.4,62.4,33.7,84.5,0.326,2.62,1.01,14.13,5,0,0,108.0,109.4,0,1325.6,0.0562
2435.7,41.2,6.2,49.7,53.5,35.1,89.0,0.256,2.76,1.25,14.04,3,0,0,41.2,41.3,0,993.0,0.0448
2910.8,35.2,20.1,42.1,43.5,37.5,91.9,0.331,-0.13,2.71,14.16,2,0,0,35.2,35.8,0,1423.1,0.0103
2256.3,28.1,21.3,43.1,42.3,35.4,86.7,0.198,1.45,1.42,14.19,2,0,0,28.1,28.4,0,825.4,0.0395
3074.9,37.2,6.9,45.4,43.3,45.6,120.3,0.829,1.45,2.9,14.06,2,0,0,37.2,36.9,1,21.0,0.893
1065.0,0.0,2.2,37.6,38.8,31.3,82.1,0.299,3.4,3.06,14.06,0,0,0,0.0,0.0,0,1479.4,0.037
1025.2,0.0,2.0,29.7,31.1,30.3,87.3,0.835,1.67,1.14,13.95,0,0,0,0.0,0.0,0,1483.3,0.0237
3972.4,102.3,31.5,55.0,54.3,34.9,76.3,0.331,3.11,1.66,14.08,5,0,0,102.3,100.6,0,1374.3,0.0688
2507.1,28.9,19.2,55.9,55.6,41.3,120.1,0.724,5.56,3.75,13.64,2,0,0,28.9,28.5,1,8.1,0.8675
990.8,0.0,2.2,29.7,31.9,46.4,124.1,0.678,4.58,4.93,14.04,0,0,0,0.0,0.0,1,52.6,0.8362
4136.5,69.5,71.9,79.4,80.8,34.2,88.7,0.745,1.51,2.21,14.29,3,0,0,69.5,68.6,0,1410.1,0.0792
3709.8,77.5,25.8,53.3,56.1,27.3,83.4,0.711,2.62,2.81,14.16,4,0,0,77.5,78.3,0,1183.1,0.0454
1056.0,0.0,2.1,39.0,36.4,34.4,81.1,0.615,3.3,1.81,11.04,0,0,0,0.0,0.0,3,13.2,0.9726
3726.6,97.4,27.4,66.3,64.5,37.9,87.4,0.879,2.21,0.87,14.25,5,0,0,97.4,97.8,0,1456.4,0.0446
3209.7,68.6,28.6,63.0,81.2,31.7,95.0,0.071,20.63,13.58,13.96,4,0,0,68.6,67.2,2,45.2,0.7234
1173.4,0.0,2.2,33.1,61.6,36.4,94.3,0.163,21.3,11.85,13.63,0,0,0,0.0,0.0,2,80.3,0.8754
4919.7,77.8,82.8,80.4,98.0,34.5,94.7,0.191,12.32,10.6,13.87,3,0,0,77.8,79.3,2,47.9,0.7777
2744.1,19.8,7.4,42.8,41.1,37.6,85.3,0.262,3.11,0.79,14.1,1,0,0,19.8,19.9,0,1397.6,0.0648
2917.4,21.1,9.1,46.0,66.8,28.1,97.4,0.126,23.23,15.06,14.25,1,0,0,21.1,21.4,2,42.6,0.8606
2572.6,21.0,20.7,42.4,70.7,34.1,91.9,0.055,18.53,13.77,14.02,1,0,0,21.0,21.4,2,28.6,0.7351
1073.1,0.0,2.2,36.9,38.4,30.7,89.9,0.184,0.86,1.48,13.99,0,0,0,0.0,0.0,0,1015.9,0.0427
1021.4,0.0,2.2,31.2,33.0,39.7,88.2,0.769,0.47,0.84,14.17,0,0,1,0.0,0.0,0,1128.6,0.0628
2658.9,32.7,15.4,40.8,42.9,30.0,92.8,0.787,1.74,2.05,14.2,2,0,0,32.7,32.2,0,918.4,0.0447
5088.2,109.8,58.9,94.1,89.7,31.2,83.6,0.866,1.42,1.14,14.16,4,0,0,109.8,109.5,0,1283.7,0.0141
1069.6,0.0,1.8,30.2,29.8,37.2,85.5,0.342,0.99,2.3,13.99,0,0,0,0.0,0.0,0,1463.8,0.0715
4661.1,55.2,75.2,83.1,86.3,28.1,89.0,0.696,1.8,2.15,14.16,2,0,0,55.2,56.0,0,1360.3,0.0109
1053.1,0.0,2.1,32.6,35.1,27.4,87.2,0.267,1.13,1.3,14.04,0,0,0,0.0,0.0,0,712.7,0.02
1052.9,0.0,1.9,30.9,33.1,31.9,86.6,0.303,3.08,2.08,14.1,0,0,1,0.0,0.0,0,909.3,0.026
2453.7,29.7,11.4,39.4,39.7,38.2,83.5,0.235,1.65,3.04,14.24,2,0,0,29.7,30.0,0,1127.4,0.0758
1473.4,23.3,17.7,54.2,52.2,34.2,111.9,0.887,7.04,4.74,14.0,3,0,0,23.3,23.5,1,66.7,0.9323
1077.5,0.0,2.4,37.1,37.0,31.4,86.7,0.688,-0.09,0.95,10.32,0,0,0,0.0,0.0,3,44.4,0.9251
3104.5,85.0,20.3,62.6,63.4,33.3,89.2,0.836,3.51,-0.09,13.99,5,0,0,85.0,84.6,0,1288.6,0.034
3470.7,91.7,19.5,60.2,62.5,33.2,91.2,0.284,3.54,2.37,14.35,5,0,0,91.7,91.8,0,1203.6,0.0601
2359.9,26.8,6.5,58.1,56.8,34.8,89.6,0.794,2.28,2.73,13.98,2,0,0,26.8,26.4,0,998.4,0.079
1029.9,0.0,2.0,31.4,30.7,37.1,112.1,0.724,4.2,5.39,13.78,0,0,0,0.0,0.0,1,51.6,0.7381
3552.1,76.6,35.0,59.4,59.0,35.2,115.9,0.88,8.35,5.37,13.84,4,0,0,76.6,75.9,1,68.0,0.9323
2494.9,40.2,16.7,38.0,39.9,32.5,86.9,0.249,0.92,1.73,10.88,3,0,0,40.2,39.7,3,17.6,0.9795
2354.9,39.6,16.0,50.5,51.1,32.0,86.7,0.287,3.27,1.61,14.24,3,0,0,39.6,38.9,0,724.9,0.0351
1058.8,0.0,2.0,33.9,33.0,33.8,87.1,0.607,0.47,1.58,10.0,0,0,0,0.0,0.0,3,10.3,0.8665
3656.6,95.9,19.0,59.4,60.5,32.4,85.6,0.23,2.22,1.64,14.17,5,0,0,95.9,96.2,0,1363.7,0.0752
2442.1,18.7,13.9,41.4,45.3,39.1,123.9,0.823,6.67,4.88,13.49,1,0,0,18.7,18.5,1,35.8,0.7828
3848.8,83.5,32.1,66.7,67.3,34.2,88.7,0.863,2.68,0.3,14.02,4,0,0,83.5,84.0,0,910.9,0.0186
2312.8,38.5,10.5,54.6,77.2,31.7,94.9,0.16,20.53,14.39,14.04,3,0,0,38.5,37.9,2,37.9,0.7552
3780.9,64.0,74.3,85.8,86.7,31.7,86.5,0.723,0.89,2.46,14.19,3,0,0,64.0,63.5,0,1044.4,0.0505
3702.2,41.8,76.0,83.3,84.4,40.0,119.4,0.818,4.65,4.22,13.83,2,0,0,41.8,42.3,1,56.9,0.7762
3770.4,46.1,62.9,83.8,98.0,37.6,90.1,0.14,21.7,15.23,13.86,2,0,0,46.1,46.3,2,65.5,0.7002
1090.3,0.0,2.5,32.9,32.5,31.1,88.1,0.792,-0.15,2.02,14.02,0,0,0,0.0,0.0,0,1476.5,0.0578
3773.7,81.2,33.5,73.1,71.4,33.0,89.5,0.311,6.07,0.88,14.29,4,0,0,81.2,82.5,0,973.8,0.054
3020.7,46.2,13.2,39.2,62.1,34.4,90.3,0.125,15.71,15.2,13.87,3,0,0,46.2,46.8,2,83.6,0.7047
3289.3,87.1,16.1,71.4,68.0,37.9,88.6,0.332,1.09,1.45,14.17,5,0,0,87.1,85.6,0,1414.7,0.0325
1068.0,0.0,2.1,36.9,34.8,35.2,86.0,0.777,2.73,0.95,13.97,0,0,0,0.0,0.0,0,1123.2,0.0508
2800.8,35.1,17.2,43.3,43.0,34.0,90.7,0.218,1.32,1.65,14.26,2,0,0,35.1,35.5,0,775.0,0.0488
2069.6,15.0,16.9,39.0,41.9,33.1,87.6,0.693,0.72,2.52,14.33,1,0,0,15.0,14.9,0,1187.0,0.0254
5029.3,86.2,72.4,77.6,80.5,30.8,84.3,0.764,1.7,1.87,14.11,3,0,0,86.2,84.9,0,712.8,0.0363
3781.8,83.1,24.0,58.1,57.8,38.8,84.2,0.751,1.42,1.35,14.24,4,0,0,83.1,81.6,0,1015.2,0.057
2450.0,19.1,12.6,38.7,37.7,32.1,94.2,0.217,3.15,1.19,14.28,1,0,0,19.1,18.9,0,1348.9,0.0613
3103.4,39.1,15.8,35.1,35.3,32.0,90.6,0.319,0.22,2.73,14.19,2,0,0,39.1,38.4,0,1155.0,0.0596
1171.0,0.0,1.8,28.9,60.4,28.9,93.3,0.068,23.68,12.05,14.07,0,0,0,0.0,0.0,2,110.3,0.7555
3236.9,86.6,30.8,57.9,59.6,36.2,86.3,0.392,3.88,1.97,9.8,5,0,0,86.6,87.5,3,20.4,0.8843
3935.4,83.6,24.0,56.9,56.9,45.9,116.6,0.71,7.75,3.59,14.06,4,0,0,83.6,84.5,1,47.5,0.9388
2708.2,72.4,14.1,62.4,67.7,38.6,90.3,0.751,-1.34,0.18,14.15,5,0,0,72.4,72.1,0,1477.6,0.0236
2725.1,71.9,29.8,60.4,61.9,35.4,89.6,0.327,-0.3,0.37,10.53,5,0,0,71.9,73.1,3,41.5,0.8013
3051.4,25.5,16.6,51.6,46.8,27.3,89.1,0.277,1.67,2.2,14.05,1,0,0,25.5,25.6,0,1290.8,0.0173
2800.7,73.8,27.6,52.9,54.1,30.0,90.6,0.336,0.44,1.53,14.09,5,0,0,73.8,72.8,0,1164.1,0.0388
2962.8,21.2,20.4,65.8,63.4,29.9,83.8,0.217,-0.61,1.52,11.08,1,0,0,21.2,20.9,3,17.5,0.8177
4739.4,56.6,73.8,84.9,98.0,35.0,101.0,0.077,15.23,12.6,13.48,2,0,0,56.6,57.1,2,62.2,0.7243
2076.7,31.3,12.2,50.9,48.3,42.3,109.9,0.814,5.83,3.52,13.93,3,0,0,31.3,31.5,1,46.7,0.7954
1012.3,0.0,2.2,35.0,36.5,39.5,118.3,0.739,10.95,2.42,13.8,0,0,0,0.0,0.0,1,69.5,0.9287
2870.6,35.5,13.5,46.2,42.9,35.3,87.7,0.691,3.36,0.71,14.14,2,0,0,35.5,35.8,0,1329.7,0.0722
2138.0,27.7,12.3,45.0,46.3,35.6,88.3,0.791,1.22,0.73,14.19,2,0,0,27.7,28.2,0,1288.9,0.0642
2904.5,35.4,9.7,39.2,40.9,38.1,116.6,0.823,7.25,2.93,14.1,2,0,0,35.4,34.9,1,50.6,0.7908
1040.5,0.0,1.8,34.9,34.2,35.7,89.3,0.832,0.63,2.65,14.09,0,0,0,0.0,0.0,0,1024.2,0.0538
2245.2,19.9,8.3,45.9,48.1,33.9,93.1,0.855,2.94,1.2,14.17,1,0,0,19.9,19.6,0,756.1,0.0453
3414.9,91.8,16.7,63.0,96.9,27.8,91.6,0.111,19.04,15.02,13.83,5,0,0,91.8,92.1,2,96.0,0.8553
2541.6,18.7,21.6,45.0,72.4,28.4,94.9,0.083,18.8,16.75,14.08,1,0,0,18.7,18.6,2,30.1,0.7685
1571.8,19.9,11.1,42.2,43.4,29.9,85.9,0.309,3.61,0.65,14.18,2,0,0,19.9,20.1,0,922.5,0.0422
1289.1,0.0,2.1,33.7,63.2,38.0,96.5,0.189,18.75,14.1,13.82,0,0,1,0.0,0.0,2,23.3,0.6608
4110.7,49.4,69.2,89.9,98.0,31.4,93.2,0.19,22.82,11.94,13.56,2,0,0,49.4,48.9,2,108.4,0.8726
2146.7,26.0,14.2,47.3,48.7,44.7,114.2,0.821,8.25,3.12,13.78,2,0,0,26.0,25.9,1,47.7,0.942
3573.1,79.0,33.6,64.7,63.8,35.2,82.8,0.877,0.86,1.97,14.04,4,0,0,79.0,80.3,0,1152.3,0.0324
1019.2,0.0,1.9,37.1,35.9,30.3,87.2,0.193,0.88,2.04,14.16,0,0,0,0.0,0.0,0,1354.2,0.0446
1043.2,0.0,2.2,33.3,36.2,33.9,86.8,0.737,1.21,2.02,14.05,0,0,0,0.0,0.0,0,744.6,0.0641
3561.9,92.9,32.5,57.5,59.3,30.0,91.1,0.345,3.78,1.62,14.01,5,0,0,92.9,94.7,0,1245.9,0.0147
3445.7,74.7,23.8,62.0,61.7,30.6,87.9,0.724,1.65,1.05,14.31,4,0,0,74.7,74.0,0,1269.2,0.0389
3856.3,83.4,14.5,53.4,56.3,35.8,87.8,0.184,3.35,1.38,14.22,4,0,0,83.4,83.8,0,750.1,0.0576
1031.7,0.0,2.1,36.5,35.8,24.7,83.7,0.697,-0.26,0.76,14.09,0,0,0,0.0,0.0,0,1065.7,0.0107
3627.4,93.9,32.7,59.2,56.1,33.6,89.7,0.328,3.82,3.28,10.97,5,0,0,93.9,93.0,3,10.0,0.8371
3008.6,66.5,15.7,57.0,63.0,37.6,84.9,0.268,1.11,2.14,14.1,4,0,0,66.5,67.1,0,1375.7,0.0545
2649.1,30.9,14.9,48.8,49.7,46.4,112.1,0.668,11.33,4.38,13.98,2,0,0,30.9,31.4,1,26.7,0.9595
3592.3,92.4,24.4,59.0,62.0,39.5,112.9,0.7,6.03,3.4,13.66,5,0,0,92.4,92.4,1,28.7,0.8812
2284.2,26.5,16.6,45.0,44.5,32.3,83.6,0.256,0.81,2.95,14.05,2,0,0,26.5,26.0,0,1433.4,0.0665
1037.3,0.0,2.1,31.5,32.3,32.9,81.0,0.253,0.2,0.78,10.89,0,0,0,0.0,0.0,3,32.8,0.9458
2433.5,15.9,11.6,47.2,46.3,29.9,91.9,0.307,4.62,0.29,13.92,1,0,0,15.9,15.6,0,719.9,0.0467
1027.9,0.0,2.2,40.6,35.2,28.0,85.8,0.219,1.14,3.34,14.09,0,0,1,0.0,0.0,0,1058.0,0.0646
2189.7,27.7,15.6,51.9,78.7,29.0,89.9,0.061,20.41,15.22,13.57,2,0,0,27.7,27.5,2,90.1,0.7353
2259.9,36.2,21.8,51.8,51.0,29.7,91.1,0.304,3.55,3.21,14.2,3,0,0,36.2,36.9,0,960.4,0.0422
1076.5,0.0,2.4,36.5,33.4,49.0,107.1,0.669,3.91,4.69,13.85,0,0,0,0.0,0.0,1,8.5,0.8907
1890.8,22.4,12.5,58.9,57.6,29.6,90.2,0.246,1.76,2.69,14.04,2,0,0,22.4,22.8,0,1463.9,0.0132
1629.0,29.2,17.7,49.5,77.9,33.9,94.6,0.2,14.69,12.34,13.95,3,0,0,29.2,29.5,2,42.4,0.7618
2166.5,14.5,6.5,46.1,47.0,36.4,83.0,0.797,-0.13,1.96,14.46,1,0,0,14.5,14.2,0,1200.0,0.0372
2957.9,63.7,14.2,49.9,52.4,34.7,121.1,0.746,5.13,6.19,13.84,4,0,0,63.7,64.5,1,51.8,0.9556
1099.2,0.0,1.9,38.6,36.2,37.4,87.7,0.751,0.76,3.33,14.04,0,0,0,0.0,0.0,0,1073.9,0.0166
2074.5,27.1,9.7,57.8,54.6,41.6,109.5,0.87,9.02,3.22,14.03,2,0,0,27.1,27.3,1,17.1,0.8756
1018.8,0.0,2.2,31.0,59.3,37.4,87.6,0.113,15.43,13.99,14.0,0,0,1,0.0,0.0,2,103.4,0.7444
1065.5,0.0,2.3,35.3,34.4,34.1,92.0,0.772,3.43,2.12,13.97,0,0,1,0.0,0.0,0,944.3,0.0317
4827.6,81.5,81.6,77.9,78.3,39.1,119.0,0.778,5.0,5.17,13.62,3,0,0,81.5,82.6,1,29.5,0.954
1059.1,0.0,2.2,31.8,33.6,34.0,88.4,0.724,2.39,1.0,14.17,0,0,0,0.0,0.0,0,1131.7,0.0478
2495.2,14.5,16.1,51.6,71.1,33.5,96.5,0.1,18.08,12.84,13.79,1,0,0,14.5,14.4,2,22.3,0.8242
2201.2,25.2,16.3,50.8,52.0,31.9,85.9,0.86,0.61,0.92,14.34,2,0,0,25.2,24.8,0,1418.7,0.0136
3935.7,49.8,84.7,72.4,98.0,28.6,97.0,0.187,14.16,13.72,14.1,2,0,0,49.8,50.5,2,36.2,0.711
1946.9,14.7,7.2,44.3,70.7,34.1,91.6,0.121,19.28,12.22,13.67,1,0,0,14.7,14.8,2,28.0,0.7714
1937.7,32.4,22.0,49.6,47.0,37.9,89.5,0.239,1.61,2.68,14.37,3,0,0,32.4,32.5,0,1095.4,0.0629
1044.4,0.0,2.3,27.0,27.7,40.3,86.6,0.342,1.79,1.46,13.93,0,0,0,0.0,0.0,0,1114.9,0.0741
2930.7,78.1,34.5,59.4,60.4,36.9,86.2,0.717,1.36,1.54,14.16,5,0,0,78.1,77.3,0,894.3,0.0166
954.1,0.0,2.4,39.8,66.3,34.0,97.5,0.083,15.83,13.09,13.99,0,0,0,0.0,0.0,2,118.7,0.6539
2740.0,32.4,19.6,47.1,47.5,37.8,86.9,0.805,3.76,1.29,14.1,2,0,0,32.4,32.8,0,737.2,0.0697
2597.5,32.2,12.2,40.3,40.2,34.1,87.0,0.694,3.12,2.84,14.1,2,0,0,32.2,31.8,0,1284.6,0.0287
2988.5,43.2,15.7,49.9,80.4,37.1,90.1,0.155,23.08,12.77,13.86,3,0,0,43.2,43.2,2,98.4,0.8661
2650.8,41.0,6.7,55.1,54.2,27.1,92.4,0.775,4.57,1.69,14.19,3,0,0,41.0,41.2,0,832.7,0.0379
1024.7,0.0,2.0,30.8,28.6,44.6,116.7,0.865,9.88,1.44,13.87,0,0,0,0.0,0.0,1,43.0,0.7679
2140.4,25.7,8.4,47.0,46.5,36.4,85.4,0.804,3.67,1.84,14.13,2,0,0,25.7,25.3,0,811.6,0.0243
1045.5,0.0,1.9,38.9,39.5,37.2,84.3,0.305,0.61,1.65,14.11,0,0,0,0.0,0.0,0,1326.6,0.021
